time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],GPS_time (GMT+9:00),latitude [x0.000001 deg],longitude [x0.000001 deg],GPS_altitude [x0.1 cm]
03330072,0073,0119,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-054,3121,0780,0018,0750,3378,101344,5718,
03330572,0073,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-033,-057,3121,0780,0015,0750,3380,101343,5716,
03331072,0073,0108,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-031,3126,0780,0020,0750,3378,101341,5716,
03331572,0073,0100,3195,1019,32,0000,369,101,090,11,+,1,0,-014,-016,3121,0780,0022,0750,3377,101340,5716,
03332072,0073,0120,3195,1019,32,0000,367,101,090,11,+,1,0,-020,-041,3117,0780,0022,0750,3378,101342,5716,
03332572,0075,0105,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-042,3121,0780,0018,0750,3377,101339,5713,
03333072,0073,0124,3195,1019,32,0000,369,101,090,11,+,1,0,-017,-033,3117,0780,0020,0750,3378,101340,5712,
03333572,0073,0117,3195,1019,32,0000,367,101,090,11,+,1,0,-028,-055,3126,0780,0020,0750,3379,101342,5711,
03334072,0073,0113,3195,1019,32,0000,367,101,090,11,+,1,0,-018,-045,3117,0780,0020,0749,3380,101340,5709,
03334572,0073,0158,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-053,3126,0780,0023,0750,3380,101342,5709,
03335072,0073,0136,3195,1019,32,0000,367,101,090,11,+,1,0,-024,-056,3117,0780,0018,0750,3380,101341,5710,
03335572,0073,0000,3195,1019,32,0000,367,101,090,11,+,1,0,-027,-054,3126,0780,0017,0750,3379,101339,5709,
03336072,0073,0107,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-048,3121,0780,0013,0750,3380,101340,5708,
03336572,0073,0101,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-055,3126,0780,0024,0750,3380,101340,5708,
03337072,0073,0089,3199,1019,32,0000,369,101,090,11,+,1,0,-027,-045,3126,0780,0024,0750,3378,101342,5709,
03337572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-045,3112,0780,0015,0750,3379,101338,5711,
03338072,0073,0089,3195,1019,32,0000,369,101,090,11,+,1,0,-019,-052,3126,0780,0021,0750,3381,101339,5711,
03338572,0073,0050,3195,1019,32,0000,367,101,090,11,+,1,0,-023,-049,3117,0780,0028,0750,3381,101340,5709,
03339072,0073,0077,3195,1019,32,0000,369,101,090,11,+,1,0,-037,-042,3121,0780,0018,0750,3382,101339,5707,
03339572,0073,0117,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-046,3117,0779,0020,0750,3382,101339,5707,
03340072,0073,0073,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-044,3121,0780,0022,0750,3382,101340,5707,
03340572,0073,0095,3195,1019,32,0000,369,101,090,11,+,1,0,-022,-049,3117,0780,0021,0750,3382,101342,5709,
03341072,0073,0100,3195,1019,32,0000,369,101,090,11,+,1,0,-019,-057,3121,0779,0025,0750,3382,101343,5713,
03341572,0073,0098,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-053,3121,0775,0019,0750,3381,101343,5716,
03342072,0073,0098,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-053,3121,0780,0022,0750,3381,101340,5717,
03342572,0073,0095,3195,1019,32,0000,369,101,090,11,+,1,0,-020,-058,3117,0780,0023,0750,3381,101341,5721,
03343072,0075,0089,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-047,3112,0775,0021,0750,3382,101342,5720,
03343572,0071,0053,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-039,3112,0780,0015,0750,3384,101343,5720,
03344072,0069,0065,3195,1019,32,0000,367,101,090,11,+,1,0,-031,-041,3121,0780,0020,0750,3384,101342,5720,
03344572,0069,0053,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-048,3117,0779,0022,0750,3385,101342,5718,
03345072,0069,0084,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-042,3126,0780,0027,0750,3385,101342,5717,
03345572,0073,0102,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-043,3121,0780,0020,0750,3385,101342,5717,
03346072,0073,0102,3195,1019,32,0000,367,101,090,11,+,1,0,-027,-041,3121,0780,0015,0750,3385,101343,5717,
03346572,0069,0050,3195,1019,32,0000,367,101,090,11,+,1,0,-026,-011,3112,0774,0022,0750,3384,101344,5719,
03347072,0069,0047,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-046,3126,0780,0023,0750,3383,101342,5725,
03347572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-039,3117,0780,0023,0750,3383,101338,5725,
03348072,0071,0135,3195,1019,32,0000,369,101,090,11,+,1,0,-034,-047,3126,0772,0022,0750,3383,101341,5724,
03348572,0069,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-042,3112,0780,0016,0750,3383,101341,5723,
03349072,0069,0109,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-041,3112,0779,0019,0750,3383,101342,5723,
03349572,0069,0120,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-042,3121,0780,0019,0750,3382,101344,5723,
03350072,0069,0111,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-039,3121,0780,0025,0750,3379,101343,5724,
03350572,0069,0102,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-043,3107,0780,0025,0750,3380,101342,5724,
03351072,0069,0138,3199,1019,32,0000,369,101,090,11,+,1,0,-026,-038,3112,0779,0018,0750,3381,101341,5724,
03351572,0071,0118,3195,1019,32,0000,367,101,090,11,+,1,0,-024,-046,3112,0780,0018,0750,3380,101342,5723,
03352072,0069,0063,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-041,3121,0780,0022,0750,3378,101340,5725,
03352572,0071,0128,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-045,3117,0780,0014,0750,3379,101342,5724,
03353072,0069,0152,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-040,3112,0780,0016,0750,3377,101342,5721,
03353572,0075,0118,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-033,3107,0780,0015,0750,3378,101341,5720,
03354072,0073,0113,3195,1019,32,0000,369,101,090,11,+,1,0,-034,-026,3107,0779,0021,0750,3378,101342,5719,
03354572,0071,0100,3195,1019,32,0000,369,101,090,11,+,1,0,-040,-040,3117,0779,0029,0750,3378,101340,5717,
03355072,0073,0091,3195,1019,32,0000,367,101,090,11,+,1,0,-032,+044,3117,0780,0019,0750,3377,101341,5717,
03355572,0073,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-052,3112,0780,0023,0750,3376,101339,5720,
03356072,0073,0086,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-049,3107,0780,0016,0750,3375,101340,5722,
03356572,0073,0117,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-049,3112,0780,0016,0750,3372,101343,5725,
03357072,0073,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-046,3098,0780,0026,0750,3371,101340,5727,
03357572,0073,0125,3195,1019,32,0000,367,101,090,11,+,1,0,-032,-051,3107,0780,0025,0750,3372,101341,5727,
03358072,0073,0120,3195,1019,32,0000,369,101,090,11,+,1,0,-017,-054,3103,0780,0020,0750,3372,101341,5727,
03358572,0073,0139,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-071,3107,0780,0020,0749,3371,101343,5725,
03359072,0073,0151,3195,1019,32,0000,369,101,090,11,+,1,0,-034,-030,3103,0780,0023,0750,3372,101342,5725,
03359572,0073,0126,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-049,3117,0781,0005,0750,3373,101344,5725,
03360072,0073,0138,3195,1019,32,0000,369,101,090,11,+,1,0,-015,-047,3112,0780,0019,0750,3374,101342,5723,
03360572,0073,0126,3195,1019,32,0000,369,101,090,11,+,1,0,-010,-046,3107,0780,0014,0750,3374,101342,5722,
03361072,0073,0095,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-045,3103,0780,0016,0750,3372,101341,5722,
03361572,0073,0000,3195,1019,32,0000,367,101,090,11,+,1,0,-032,-045,3117,0780,0020,0750,3371,101341,5725,
03362072,0073,0101,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-043,3103,0780,0017,0750,3370,101339,5728,
03362572,0073,0053,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-066,3107,0780,0012,0750,3369,101340,5729,
03363072,0069,0000,3195,1019,32,0000,367,101,090,11,+,1,0,+000,-056,3112,0780,0025,0750,3370,101340,5730,
03363572,0073,0056,3195,1019,32,0000,369,101,090,11,+,1,0,-010,-043,3117,0780,0026,0750,3370,101342,5735,
03364072,0098,0144,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-039,3103,0780,0018,0750,3371,101340,5735,
03364572,0073,0127,3195,1019,32,0000,367,101,090,11,+,1,0,-023,-044,3117,0780,0020,0750,3369,101342,5733,
03365072,0073,0107,3195,1019,32,0000,369,101,090,11,+,1,0,-040,-054,3098,0780,0021,0750,3364,101343,5736,
03365572,0073,0100,3195,1019,32,0000,369,101,090,11,+,1,0,-017,-049,3112,0780,0021,0750,3361,101342,5743,
03366072,0073,0135,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-035,3107,0780,0021,0749,3358,101343,5749,
03366572,0056,0125,3195,1019,32,0000,369,101,090,11,+,1,0,-022,-044,3098,0780,0027,0750,3355,101340,5754,
03367072,0071,0037,3195,1019,32,0000,367,101,090,11,+,1,0,-022,-051,3107,0780,0022,0750,3357,101341,5758,
03367572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-040,3107,0780,0026,0750,3357,101340,5762,
03368072,0073,0146,3195,1019,32,0000,369,101,090,11,+,1,0,-020,-039,3112,0780,0013,0750,3356,101345,5766,
03368572,0073,0084,3195,1019,32,0000,369,101,090,11,+,1,0,-022,-040,3103,0780,0028,0750,3354,101341,5770,
03369072,0073,0073,3195,1019,32,0000,369,101,090,11,+,1,0,-017,-048,3112,0780,0019,0750,3351,101342,5776,
03369572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-031,3107,0780,0014,0750,3351,101343,5782,
03370072,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-015,-047,3112,0780,0027,0750,3353,101340,5785,
03370572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-040,-053,3107,0780,0020,0750,3353,101341,5784,
03371072,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,+022,-051,3112,0780,0027,0750,3352,101339,5785,
03371572,0073,0000,3195,1019,32,0000,369,101,090,11,+,1,0,-024,-061,3098,0772,0019,0750,3352,101344,5785,
03372072,0081,0000,3192,1019,32,0000,369,101,090,11,+,1,0,-022,-046,3103,0780,0025,0750,3353,101339,5787,
03372572,0071,0050,3195,1019,32,0000,369,101,090,11,+,1,0,-016,-037,3098,0779,0020,0750,3354,101343,5787,
03373072,0073,0109,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-051,3112,0777,0021,0750,3354,101341,5789,
03373572,0073,0098,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-041,3107,0780,0022,0750,3353,101342,5792,
03374072,0073,0109,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-033,3103,0780,0023,0750,3351,101341,5796,
03374572,0075,0084,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-042,3112,0779,0018,0750,3351,101342,5802,
03375072,0071,0107,3192,1019,32,0000,369,101,090,11,+,1,0,-040,-044,3117,0780,0017,0750,3351,101340,5805,
03375572,0073,0104,3195,1019,32,0000,369,101,090,11,+,1,0,-024,-046,3107,0780,0021,0749,3349,101340,5806,
03376072,0073,0104,3195,1019,32,0000,369,101,090,11,+,1,0,-021,-053,3107,0780,0012,0750,3351,101342,5809,
03376572,0073,0109,3192,1019,32,0000,369,101,090,11,+,1,0,-028,-032,3112,0780,0020,0750,3350,101342,5811,
03377072,0073,0119,3195,1019,32,0000,367,101,090,11,+,1,0,-027,-039,3107,0780,0016,0750,3349,101342,5810,
03377572,0069,0117,3195,1019,32,0000,369,101,090,11,+,1,0,-018,-033,3112,0780,0020,0750,3349,101340,5812,
03378072,0073,0128,3192,1019,32,0000,367,101,090,11,+,1,0,-023,-044,3121,0773,0021,0750,3348,101341,5809,
03378572,0069,0149,3195,1019,32,0000,369,101,090,11,+,1,0,-016,-037,3117,0780,0022,0750,3348,101344,5808,
03379072,0073,0136,3192,1019,32,0000,369,101,090,11,+,1,0,-055,-075,3103,0779,0021,0750,3348,101340,5807,
03379572,0071,0138,3192,1019,32,0000,369,101,090,11,+,1,0,-029,-035,3112,0770,0023,0750,3348,101343,5806,
03380072,0073,0110,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-042,3107,0780,0018,0750,3348,101342,5807,
03380572,0073,0129,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-043,3117,0780,0020,0750,3346,101344,5809,
03381072,0073,0110,3192,1019,32,0000,369,101,090,11,+,1,0,-032,-041,3103,0775,0020,0750,3345,101343,5810,
03381572,0071,0122,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-038,3112,0780,0022,0750,3343,101342,5810,
03382072,0069,0097,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-041,3107,0780,0025,0750,3345,101344,5810,
03382572,0073,0148,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-035,3112,0779,0022,0750,3345,101346,5809,
03383072,0073,0131,3192,1019,32,0000,369,101,090,11,+,1,0,-019,-046,3107,0780,0015,0749,3344,101342,5811,
03383572,0073,0124,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-037,3112,0780,0020,0750,3342,101343,5816,
03384072,0073,0128,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-034,3107,0780,0020,0750,3341,101344,5819,
03384572,0069,0132,3195,1019,32,0000,369,101,090,11,+,1,0,-028,-032,3103,0780,0015,0750,3340,101345,5822,
03385072,0071,0101,3195,1019,32,0000,367,101,090,11,+,1,0,-035,-036,3103,0780,0016,0749,3339,101344,5827,
03385572,0069,0087,3192,1019,32,0000,369,101,090,11,+,1,0,-028,-033,3107,0780,0017,0750,3338,101342,5826,
03386072,0073,0067,3192,1019,32,0000,369,101,090,11,+,1,0,-019,-040,3121,0773,0015,0750,3336,101343,5829,
03386572,0073,0157,3195,1019,32,0000,369,101,090,11,+,1,0,-051,-088,3107,0780,0015,0750,3338,101340,5830,
03387072,0071,0102,3192,1019,32,0000,367,101,090,11,+,1,0,-053,+058,3103,0780,0021,0750,3339,101344,5832,
03387572,0073,0128,3195,1019,32,0000,369,101,090,11,+,1,0,-020,-040,3103,0780,0020,0750,3339,101341,5835,
03388072,0069,0131,3195,1019,32,0000,369,101,090,11,+,1,0,-031,-040,3117,0780,0020,0750,3339,101343,5836,
03388572,0073,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-027,3107,0780,0013,0750,3339,101341,5839,
03389072,0069,0145,3192,1019,32,0000,369,101,090,11,+,1,0,-031,-032,3107,0780,0019,0750,3339,101344,5840,
03389572,0073,0119,3195,1019,32,0000,369,101,090,11,+,1,0,-023,-027,3117,0780,0020,0750,3338,101342,5841,
03390072,0073,0153,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-034,3112,0780,0019,0750,3338,101343,5845,
03390572,0073,0129,3192,1019,32,0000,367,101,090,11,+,1,0,-022,-036,3117,0780,0020,0749,3337,101343,5848,
03391072,0073,0128,3195,1019,32,0000,367,101,090,11,+,1,0,-026,-029,3117,0780,0020,0750,3338,101343,5848,
03391572,0073,0129,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-056,3103,0779,0023,0750,3339,101344,5848,
03392072,0071,0127,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-033,3117,0780,0017,0750,3339,101343,5847,
03392572,0073,0139,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-032,3117,0780,0022,0750,3338,101340,5846,
03393072,0073,0129,3195,1019,32,0000,369,101,090,11,+,1,0,-029,-027,3112,0780,0016,0750,3338,101344,5845,
03393572,0073,0131,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-028,3103,0780,0018,0750,3338,101342,5847,
03394072,0071,0109,3195,1019,32,0000,369,101,090,11,+,1,0,-030,-034,3121,0780,0018,0750,3340,101344,5849,
03394572,0073,0141,3195,1019,32,0000,369,101,090,11,+,1,0,-027,-028,3117,0779,0020,0750,3341,101343,5847,
03395072,0073,0114,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-030,3117,0780,0016,0750,3340,101343,5844,
03395572,0075,0105,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-032,3107,0780,0017,0750,3338,101342,5842,
03396072,0073,0116,3195,1019,32,0000,367,101,090,11,+,1,0,-031,-064,3117,0780,0020,0750,3338,101344,5845,
03396572,0073,0082,3195,1019,32,0000,369,101,090,11,+,1,0,-026,-032,3107,0780,0018,0750,3338,101345,5848,
03397072,0073,0084,3195,1019,32,0000,369,101,090,11,+,1,0,-032,-027,3117,0780,0019,0750,3341,101344,5848,
03397572,0073,0053,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-030,3112,0780,0019,0750,3343,101345,5846,
03398072,0073,0053,3192,1019,32,0000,367,101,090,11,+,1,0,-025,-021,3121,0779,0015,0750,3342,101344,5846,
03398572,0073,0023,3195,1019,32,0000,369,101,090,11,+,1,0,-025,-035,3117,0780,0011,0750,3342,101347,5845,
03399072,0073,0131,3192,1019,32,0000,367,101,090,11,+,1,0,-023,-041,3107,0780,0014,0750,3341,101344,5846,
03399572,0073,0092,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-034,3112,0779,0021,0750,3345,101344,5843,
03400072,0073,0079,3192,1019,32,0000,369,101,090,11,+,1,0,-032,-035,3121,0780,0016,0750,3347,101343,5842,
03400572,0073,0069,3192,1019,32,0000,367,101,090,11,+,1,0,-027,-036,3117,0780,0021,0750,3348,101344,5841,
03401072,0073,0081,3192,1019,32,0000,369,101,090,11,+,1,0,-029,-034,3121,0780,0015,0750,3348,101341,5843,
03401572,0073,0092,3192,1019,32,0000,369,101,090,11,+,1,0,-033,-036,3117,0778,0019,0750,3349,101345,5845,
03402072,0073,0122,3192,1019,32,0000,367,101,090,11,+,1,0,-030,-038,3117,0780,0020,0750,3350,101345,5845,
03402572,0073,0136,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-030,3107,0780,0009,0750,3350,101345,5841,
03403072,0073,0145,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-027,3121,0777,0018,0750,3351,101347,5843,
03403572,0073,0140,3192,1019,32,0000,369,101,090,11,+,1,0,-029,-039,3117,0780,0020,0750,3351,101342,5840,
03404072,0073,0086,3192,1019,32,0000,367,101,090,11,+,1,0,-031,-030,3121,0780,0020,0750,3351,101343,5837,
03404572,0073,0132,3192,1019,32,0000,367,101,090,11,+,1,0,-030,-036,3121,0777,0015,0750,3352,101343,5837,
03405072,0073,0102,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-028,3117,0780,0023,0750,3354,101345,5836,
03405572,0073,0044,3192,1019,32,0000,371,101,090,11,+,1,0,-032,-036,3112,0780,0020,0750,3355,101344,5835,
03406072,0073,0000,3192,1019,32,0000,367,101,090,11,+,1,0,-026,-039,3121,0778,0020,0750,3356,101344,5833,
03406572,0073,0029,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-035,3121,0780,0022,0750,3356,101343,5833,
03407072,0073,0131,3192,1019,32,0000,367,101,090,11,+,1,0,-026,-035,3117,0780,0019,0750,3356,101340,5833,
03407572,0073,0151,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-033,3112,0779,0020,0750,3358,101345,5829,
03408072,0073,0164,3192,1019,32,0000,369,101,090,11,+,1,0,-035,-036,3112,0774,0020,0750,3357,101344,5827,
03408572,0073,0175,3192,1019,32,0000,367,101,090,11,+,1,0,-025,-034,3126,0780,0023,0750,3357,101343,5824,
03409072,0073,0118,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-035,3121,0780,0023,0750,3358,101341,5819,
03409572,0073,0133,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-043,3117,0773,0019,0749,3359,101344,5816,
03410072,0073,0170,3192,1019,32,0000,369,101,090,11,+,1,0,-019,-035,3117,0780,0021,0750,3357,101346,5811,
03410572,0073,0187,3192,1019,32,0000,369,101,090,11,+,1,0,-021,-039,3126,0780,0021,0750,3356,101346,5807,
03411072,0073,0173,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-046,3121,0773,0026,0750,3356,101342,5806,
03411572,0073,0189,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-039,3121,0780,0022,0750,3356,101344,5803,
03412072,0073,0174,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-036,3117,0779,0024,0750,3354,101344,5802,
03412572,0073,0198,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-030,3131,0780,0019,0750,3354,101343,5801,
03413072,0073,0176,3192,1019,32,0000,369,101,090,11,+,1,0,-028,-040,3117,0780,0021,0750,3355,101345,5796,
03413572,0073,0183,3192,1019,32,0000,369,101,090,11,+,1,0,-032,-035,3121,0780,0021,0750,3356,101345,5792,
03414072,0073,0158,3192,1019,32,0000,369,101,090,11,+,1,0,-007,-040,3126,0780,0014,0750,3354,101346,5793,
03414572,0073,0129,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-034,3126,0780,0020,0750,3355,101345,5792,
03415072,0073,0149,3192,1019,32,0000,369,101,090,11,+,1,0,-029,-035,3121,0780,0022,0750,3356,101345,5789,
03415572,0073,0175,3192,1019,32,0000,369,101,090,11,+,1,0,-030,-047,3112,0780,0023,0750,3356,101346,5783,
03416072,0075,0170,3192,1019,32,0000,369,101,090,11,+,1,0,-029,-041,3121,0780,0020,0750,3356,101345,5781,
03416572,0075,0160,3192,1019,32,0000,369,101,090,11,+,1,0,-003,-040,3121,0780,0021,0750,3354,101344,5779,
03417072,0073,0186,3192,1019,32,0000,369,101,090,11,+,1,0,-016,-036,3121,0780,0020,0750,3354,101344,5780,
03417572,0073,0181,3192,1019,32,0000,369,101,090,11,+,1,0,-037,-043,3112,0780,0020,0750,3354,101345,5778,
03418072,0073,0169,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-032,3131,0780,0017,0750,3354,101348,5776,
03418572,0073,0190,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-032,3131,0780,0015,0750,3353,101344,5772,
03419072,0073,0179,3192,1019,32,0000,369,101,090,11,+,1,0,-034,-029,3126,0780,0009,0750,3354,101347,5771,
03419572,0073,0171,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-031,3126,0780,0021,0750,3355,101346,5772,
03420072,0073,0168,3192,1019,32,0000,369,101,090,11,+,1,0,-031,-019,3121,0780,0025,0750,3354,101347,5771,
03420572,0073,0178,3192,1019,32,0000,367,101,090,11,+,1,0,-023,-032,3126,0780,0020,0750,3352,101346,5776,
03421072,0073,0170,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-026,3131,0780,0017,0749,3352,101345,5778,
03421572,0073,0163,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-032,3121,0779,0020,0750,3351,101345,5784,
03422072,0073,0162,3192,1019,32,0000,369,101,090,11,+,1,0,-033,-034,3131,0780,0016,0750,3351,101347,5789,
03422572,0073,0166,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-037,3121,0780,0018,0750,3349,101347,5795,
03423072,0073,0186,3192,1019,32,0000,369,101,090,11,+,1,0,-032,-030,3121,0779,0025,0750,3349,101342,5798,
03423572,0073,0173,3192,1019,32,0000,369,101,090,11,+,1,0,-027,-037,3121,0780,0023,0750,3351,101345,5795,
03424072,0073,0164,3192,1019,32,0000,369,101,090,11,+,1,0,-030,-035,3131,0780,0025,0750,3352,101343,5790,
03424572,0073,0188,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-033,3126,0780,0021,0749,3350,101344,5794,
03425072,0073,0159,3192,1019,32,0000,369,101,090,11,+,1,0,-022,-033,3126,0777,0011,0750,3349,101345,5801,
03425572,0073,0155,3192,1019,32,0000,369,101,090,11,+,1,0,-017,-031,3126,0779,0023,0750,3349,101345,5803,
03426072,0073,0159,3192,1019,32,0000,369,101,090,11,+,1,0,-028,-029,3126,0780,0017,0750,3348,101345,5799,
03426572,0073,0175,3192,1019,32,0000,367,101,090,11,+,1,0,-031,-030,3121,0777,0015,0749,3350,101344,5792,
03427072,0073,0166,3192,1019,32,0000,369,101,090,11,+,1,0,-033,-037,3126,0780,0021,0750,3350,101343,5790,
03427572,0073,0159,3192,1019,32,0000,367,101,090,11,+,1,0,-037,-029,3126,0779,0022,0750,3351,101346,5790,
03428072,0073,0161,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-033,3117,0778,0022,0750,3351,101347,5789,
03428572,0073,0160,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-031,3126,0780,0022,0750,3350,101344,5787,
03429072,0073,0156,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-027,3121,0780,0021,0750,3349,101344,5785,
03429572,0073,0156,3192,1019,32,0000,369,101,090,11,+,1,0,-034,-024,3131,0779,0014,0750,3349,101346,5783,
03430072,0073,0146,3192,1019,32,0000,369,101,090,11,+,1,0,-030,-034,3121,0779,0020,0750,3348,101345,5781,
03430572,0073,0153,3192,1019,32,0000,367,101,090,11,+,1,0,-033,-039,3131,0780,0018,0750,3349,101344,5781,
03431072,0073,0170,3192,1019,32,0000,367,101,090,11,+,1,0,-029,-032,3121,0780,0020,0750,3350,101343,5782,
03431572,0073,0181,3192,1019,32,0000,367,101,090,11,+,1,0,-033,-035,3126,0771,0019,0750,3348,101344,5782,
03432072,0073,0162,3192,1019,32,0000,369,101,090,11,+,1,0,-024,-036,3126,0780,0020,0750,3348,101343,5782,
03432572,0073,0156,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-034,3126,0779,0025,0750,3348,101347,5781,
03433072,0073,0152,3192,1019,32,0000,369,101,090,11,+,1,0,-023,-032,3131,0774,0018,0750,3348,101346,5784,
03433572,0073,0136,3188,1019,32,0000,369,101,090,11,+,1,0,-034,-038,3126,0778,0021,0750,3347,101345,5787,
03434072,0073,0142,3192,1019,32,0000,367,101,090,11,+,1,0,-002,-032,3121,0779,0027,0750,3347,101347,5793,
03434572,0073,0141,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-034,3121,0779,0016,0750,3346,101346,5795,
03435072,0073,0142,3192,1019,32,0000,369,101,090,11,+,1,0,-025,-036,3126,0775,0019,0750,3348,101347,5795,
03435572,0073,0150,3192,1019,32,0000,367,101,090,11,+,1,0,-030,-032,3121,0780,0020,0750,3350,101343,5793,
03436072,0073,0173,3192,1019,32,0000,369,101,090,11,+,1,0,-030,-034,3121,0780,0011,0750,3352,101342,5792,
03436572,0073,0181,3192,1019,32,0000,369,101,090,11,+,1,0,-031,-036,3126,0780,0020,0750,3352,101346,5789,
03437072,0073,0179,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-035,3121,0780,0021,0750,3353,101345,5789,
03437572,0073,0174,3192,1019,32,0000,367,101,090,11,+,1,0,-030,-031,3126,0780,0015,0750,3351,101346,5786,
03438072,0073,0170,3192,1019,32,0000,369,101,090,11,+,1,0,-026,-033,3131,0774,0023,0749,3353,101345,5788,
